,Unnamed: 0.1,Unnamed: 0,Year,Date,Team,TeamUID,TeamConference,Opponent,OppUID,OppConference,Location,Conference,Win,Loss,Tie,RunsFor,RunsAgainst
10279,10279,27,2021,2021-05-08,San Jose St.,2021.SB.SanJoseSt,Mountain West,New Mexico,2021.SB.NewMexico,Mountain West,Away,1,0,1,0,2,10
10280,10280,28,2021,2021-05-09,San Jose St.,2021.SB.SanJoseSt,Mountain West,New Mexico,2021.SB.NewMexico,Mountain West,Away,1,0,1,0,4,5
10281,10281,29,2021,2021-05-14,San Jose St.,2021.SB.SanJoseSt,Mountain West,Colorado St.,2021.SB.ColoradoSt,Mountain West,Home,1,0,1,0,3,4
10282,10282,30,2021,2021-05-14,San Jose St.,2021.SB.SanJoseSt,Mountain West,Colorado St.,2021.SB.ColoradoSt,Mountain West,Home,1,0,1,0,1,5
10283,10283,31,2021,2021-05-15,San Jose St.,2021.SB.SanJoseSt,Mountain West,Colorado St.,2021.SB.ColoradoSt,Mountain West,Home,1,0,1,0,2,3
10284,10284,0,2021,2021-02-26,Seton Hall,2021.SB.SetonHall,Big East,South Carolina,2021.SB.SouthCarolina,SEC,Away,0,0,1,0,3,11
10285,10285,1,2021,2021-02-27,Seton Hall,2021.SB.SetonHall,Big East,South Carolina,2021.SB.SouthCarolina,SEC,Away,0,0,1,0,1,3
10286,10286,2,2021,2021-02-26,Seton Hall,2021.SB.SetonHall,Big East,Longwood,2021.SB.Longwood,Big South,Neutral,0,0,1,0,2,3
10287,10287,3,2021,2021-02-27,Seton Hall,2021.SB.SetonHall,Big East,Duke,2021.SB.Duke,ACC,Neutral,0,0,1,0,0,8
10288,10288,4,2021,2021-02-28,Seton Hall,2021.SB.SetonHall,Big East,Duke,2021.SB.Duke,ACC,Neutral,0,0,1,0,1,6
10289,10289,5,2021,2021-03-06,Seton Hall,2021.SB.SetonHall,Big East,Fordham,2021.SB.Fordham,Atlantic 10,Home,0,1,0,0,12,6
10290,10290,6,2021,2021-03-17,Seton Hall,2021.SB.SetonHall,Big East,Fordham,2021.SB.Fordham,Atlantic 10,Away,0,0,1,0,0,6
10291,10291,7,2021,2021-03-07,Seton Hall,2021.SB.SetonHall,Big East,Lehigh,2021.SB.Lehigh,Patriot,Home,0,1,0,0,10,9
10292,10292,8,2021,2021-03-07,Seton Hall,2021.SB.SetonHall,Big East,Lehigh,2021.SB.Lehigh,Patriot,Home,0,1,0,0,10,0
10293,10293,9,2021,2021-03-13,Seton Hall,2021.SB.SetonHall,Big East,Butler,2021.SB.Butler,Big East,Home,1,0,1,0,4,5
10294,10294,10,2021,2021-03-13,Seton Hall,2021.SB.SetonHall,Big East,Butler,2021.SB.Butler,Big East,Home,1,0,1,0,2,4
10295,10295,11,2021,2021-03-14,Seton Hall,2021.SB.SetonHall,Big East,Butler,2021.SB.Butler,Big East,Home,1,1,0,0,5,4
10296,10296,12,2021,2021-03-20,Seton Hall,2021.SB.SetonHall,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,0,1,0,4,6
10297,10297,13,2021,2021-03-20,Seton Hall,2021.SB.SetonHall,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,1,0,0,6,1
10298,10298,14,2021,2021-03-21,Seton Hall,2021.SB.SetonHall,Big East,St. John's (NY),2021.SB.StJohn's-NY,Big East,Home,1,0,1,0,4,5
10299,10299,15,2021,2021-03-27,Seton Hall,2021.SB.SetonHall,Big East,Hartford,2021.SB.Hartford,America East,Away,0,0,1,0,6,7
10300,10300,16,2021,2021-03-27,Seton Hall,2021.SB.SetonHall,Big East,Hartford,2021.SB.Hartford,America East,Away,0,0,1,0,0,8
10301,10301,17,2021,2021-03-31,Seton Hall,2021.SB.SetonHall,Big East,Hofstra,2021.SB.Hofstra,CAA,Home,0,1,0,0,6,2
10302,10302,18,2021,2021-04-28,Seton Hall,2021.SB.SetonHall,Big East,Hofstra,2021.SB.Hofstra,CAA,Away,0,0,1,0,1,3
10303,10303,19,2021,2021-04-02,Seton Hall,2021.SB.SetonHall,Big East,Creighton,2021.SB.Creighton,Big East,Away,1,0,1,0,4,9
10304,10304,20,2021,2021-04-02,Seton Hall,2021.SB.SetonHall,Big East,Creighton,2021.SB.Creighton,Big East,Away,1,0,1,0,2,5
10305,10305,21,2021,2021-04-03,Seton Hall,2021.SB.SetonHall,Big East,Creighton,2021.SB.Creighton,Big East,Away,1,0,1,0,5,6
10306,10306,22,2021,2021-04-14,Seton Hall,2021.SB.SetonHall,Big East,Stony Brook,2021.SB.StonyBrook,America East,Home,0,0,1,0,0,2
10307,10307,23,2021,2021-05-01,Seton Hall,2021.SB.SetonHall,Big East,Villanova,2021.SB.Villanova,Big East,Home,1,0,1,0,0,10
10308,10308,24,2021,2021-05-01,Seton Hall,2021.SB.SetonHall,Big East,Villanova,2021.SB.Villanova,Big East,Home,1,0,1,0,3,10
10309,10309,25,2021,2021-05-02,Seton Hall,2021.SB.SetonHall,Big East,Villanova,2021.SB.Villanova,Big East,Home,1,1,0,0,10,9
10310,10310,26,2021,2021-05-05,Seton Hall,2021.SB.SetonHall,Big East,UConn,2021.SB.UConn,Big East,Away,1,0,1,0,1,3
10311,10311,27,2021,2021-05-06,Seton Hall,2021.SB.SetonHall,Big East,UConn,2021.SB.UConn,Big East,Away,1,1,0,0,2,1
10312,10312,28,2021,2021-05-06,Seton Hall,2021.SB.SetonHall,Big East,UConn,2021.SB.UConn,Big East,Away,1,0,1,0,2,6
10313,10313,29,2021,2021-05-08,Seton Hall,2021.SB.SetonHall,Big East,Providence,2021.SB.Providence,Big East,Away,1,0,1,0,2,11
10314,10314,30,2021,2021-05-08,Seton Hall,2021.SB.SetonHall,Big East,Providence,2021.SB.Providence,Big East,Away,1,1,0,0,4,0
10315,10315,31,2021,2021-05-09,Seton Hall,2021.SB.SetonHall,Big East,Providence,2021.SB.Providence,Big East,Away,1,0,1,0,4,8
10316,10316,0,2021,2021-02-20,Morehead St.,2021.SB.MoreheadSt,OVC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Away,0,0,1,0,6,8
10317,10317,1,2021,2021-02-20,Morehead St.,2021.SB.MoreheadSt,OVC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Away,0,1,0,0,9,5
10318,10318,2,2021,2021-02-21,Morehead St.,2021.SB.MoreheadSt,OVC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Away,0,0,1,0,3,5
10319,10319,3,2021,2021-02-21,Morehead St.,2021.SB.MoreheadSt,OVC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Away,0,1,0,0,3,2
10320,10320,4,2021,2021-02-27,Morehead St.,2021.SB.MoreheadSt,OVC,Western Mich.,2021.SB.WesternMich,MAC,Neutral,0,0,1,0,1,6
10321,10321,5,2021,2021-03-06,Morehead St.,2021.SB.MoreheadSt,OVC,Eastern Ill.,2021.SB.EasternIll,OVC,Home,1,0,1,0,2,5
10322,10322,6,2021,2021-03-07,Morehead St.,2021.SB.MoreheadSt,OVC,Eastern Ill.,2021.SB.EasternIll,OVC,Home,1,0,1,0,8,13
10323,10323,7,2021,2021-03-07,Morehead St.,2021.SB.MoreheadSt,OVC,Eastern Ill.,2021.SB.EasternIll,OVC,Home,1,0,1,0,0,8
10324,10324,8,2021,2021-03-14,Morehead St.,2021.SB.MoreheadSt,OVC,Austin Peay,2021.SB.AustinPeay,OVC,Away,1,0,1,0,1,4
10325,10325,9,2021,2021-03-14,Morehead St.,2021.SB.MoreheadSt,OVC,Austin Peay,2021.SB.AustinPeay,OVC,Away,1,0,1,0,0,4
10326,10326,10,2021,2021-03-15,Morehead St.,2021.SB.MoreheadSt,OVC,Austin Peay,2021.SB.AustinPeay,OVC,Away,1,0,1,0,5,7
10327,10327,11,2021,2021-03-21,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee Tech,2021.SB.TennesseeTech,OVC,Home,1,0,1,0,1,3
10328,10328,12,2021,2021-03-21,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee Tech,2021.SB.TennesseeTech,OVC,Home,1,0,1,0,5,7
10329,10329,13,2021,2021-03-22,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee Tech,2021.SB.TennesseeTech,OVC,Home,1,0,1,0,3,7
10330,10330,14,2021,2021-03-24,Morehead St.,2021.SB.MoreheadSt,OVC,Eastern Ky.,2021.SB.EasternKy,OVC,Away,1,0,1,0,3,5
10331,10331,15,2021,2021-03-24,Morehead St.,2021.SB.MoreheadSt,OVC,Eastern Ky.,2021.SB.EasternKy,OVC,Away,1,0,1,0,1,6
10332,10332,16,2021,2021-03-26,Morehead St.,2021.SB.MoreheadSt,OVC,Southeast Mo. St.,2021.SB.SoutheastMoSt,OVC,Away,1,0,1,0,0,8
10333,10333,17,2021,2021-03-27,Morehead St.,2021.SB.MoreheadSt,OVC,Southeast Mo. St.,2021.SB.SoutheastMoSt,OVC,Away,1,0,1,0,0,10
10334,10334,18,2021,2021-03-27,Morehead St.,2021.SB.MoreheadSt,OVC,Southeast Mo. St.,2021.SB.SoutheastMoSt,OVC,Away,1,0,1,0,1,9
10335,10335,19,2021,2021-03-31,Morehead St.,2021.SB.MoreheadSt,OVC,Kentucky,2021.SB.Kentucky,SEC,Away,0,0,1,0,1,13
10336,10336,20,2021,2021-04-01,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee St.,2021.SB.TennesseeSt,OVC,Away,1,0,1,0,2,5
10337,10337,21,2021,2021-04-02,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee St.,2021.SB.TennesseeSt,OVC,Away,1,1,0,0,1,0
10338,10338,22,2021,2021-04-02,Morehead St.,2021.SB.MoreheadSt,OVC,Tennessee St.,2021.SB.TennesseeSt,OVC,Away,1,0,1,0,2,6
10339,10339,23,2021,2021-04-07,Morehead St.,2021.SB.MoreheadSt,OVC,Dayton,2021.SB.Dayton,Atlantic 10,Away,0,1,0,0,4,3
10340,10340,24,2021,2021-04-07,Morehead St.,2021.SB.MoreheadSt,OVC,Dayton,2021.SB.Dayton,Atlantic 10,Away,0,1,0,0,7,6
10341,10341,25,2021,2021-04-17,Morehead St.,2021.SB.MoreheadSt,OVC,UT Martin,2021.SB.UTMartin,OVC,Away,1,1,0,0,3,1
10342,10342,26,2021,2021-04-17,Morehead St.,2021.SB.MoreheadSt,OVC,UT Martin,2021.SB.UTMartin,OVC,Away,1,0,1,0,4,12
10343,10343,27,2021,2021-04-18,Morehead St.,2021.SB.MoreheadSt,OVC,UT Martin,2021.SB.UTMartin,OVC,Away,1,0,1,0,0,7
10344,10344,28,2021,2021-04-25,Morehead St.,2021.SB.MoreheadSt,OVC,Jacksonville St.,2021.SB.JacksonvilleSt,OVC,Home,1,0,1,0,3,5
10345,10345,29,2021,2021-04-26,Morehead St.,2021.SB.MoreheadSt,OVC,Jacksonville St.,2021.SB.JacksonvilleSt,OVC,Home,1,0,1,0,0,1
10346,10346,30,2021,2021-04-26,Morehead St.,2021.SB.MoreheadSt,OVC,Jacksonville St.,2021.SB.JacksonvilleSt,OVC,Home,1,1,0,0,3,0
10347,10347,31,2021,2021-05-01,Morehead St.,2021.SB.MoreheadSt,OVC,SIUE,2021.SB.SIUE,OVC,Home,1,0,1,0,1,8
10348,10348,32,2021,2021-05-01,Morehead St.,2021.SB.MoreheadSt,OVC,SIUE,2021.SB.SIUE,OVC,Home,1,0,1,0,0,5
10349,10349,33,2021,2021-05-02,Morehead St.,2021.SB.MoreheadSt,OVC,SIUE,2021.SB.SIUE,OVC,Home,1,0,1,0,3,4
10350,10350,34,2021,2021-05-07,Morehead St.,2021.SB.MoreheadSt,OVC,Murray St.,2021.SB.MurraySt,OVC,Away,1,0,1,0,4,14
10351,10351,35,2021,2021-05-08,Morehead St.,2021.SB.MoreheadSt,OVC,Murray St.,2021.SB.MurraySt,OVC,Away,1,0,1,0,1,5
10352,10352,36,2021,2021-05-08,Morehead St.,2021.SB.MoreheadSt,OVC,Murray St.,2021.SB.MurraySt,OVC,Away,1,0,1,0,0,1
10353,10353,0,2021,2021-02-20,N.C. A&T,2021.SB.NCA&T,MEAC,Georgia St.,2021.SB.GeorgiaSt,Sun Belt,Home,0,0,1,0,2,11
10354,10354,1,2021,2021-02-20,N.C. A&T,2021.SB.NCA&T,MEAC,Georgia St.,2021.SB.GeorgiaSt,Sun Belt,Home,0,0,1,0,4,12
10355,10355,2,2021,2021-02-21,N.C. A&T,2021.SB.NCA&T,MEAC,Presbyterian,2021.SB.Presbyterian,Big South,Home,0,0,1,0,1,6
10356,10356,3,2021,2021-02-21,N.C. A&T,2021.SB.NCA&T,MEAC,Presbyterian,2021.SB.Presbyterian,Big South,Home,0,0,1,0,0,8
10357,10357,4,2021,2021-02-24,N.C. A&T,2021.SB.NCA&T,MEAC,Elon,2021.SB.Elon,CAA,Home,0,0,1,0,5,8
10358,10358,5,2021,2021-02-26,N.C. A&T,2021.SB.NCA&T,MEAC,UNC Greensboro,2021.SB.UNCGreensboro,SoCon,Home,0,0,1,0,2,10
10359,10359,6,2021,2021-02-27,N.C. A&T,2021.SB.NCA&T,MEAC,UNC Greensboro,2021.SB.UNCGreensboro,SoCon,Away,0,0,1,0,0,8
10360,10360,7,2021,2021-02-27,N.C. A&T,2021.SB.NCA&T,MEAC,UNC Greensboro,2021.SB.UNCGreensboro,SoCon,Away,0,0,1,0,2,11
10361,10361,8,2021,2021-03-05,N.C. A&T,2021.SB.NCA&T,MEAC,App State,2021.SB.AppState,Sun Belt,Home,0,0,1,0,1,15
10362,10362,9,2021,2021-03-05,N.C. A&T,2021.SB.NCA&T,MEAC,App State,2021.SB.AppState,Sun Belt,Home,0,0,1,0,4,8
10363,10363,10,2021,2021-03-06,N.C. A&T,2021.SB.NCA&T,MEAC,Bucknell,2021.SB.Bucknell,Patriot,Home,0,0,1,0,3,8
10364,10364,11,2021,2021-03-06,N.C. A&T,2021.SB.NCA&T,MEAC,Bucknell,2021.SB.Bucknell,Patriot,Home,0,0,1,0,7,11
10365,10365,12,2021,2021-03-07,N.C. A&T,2021.SB.NCA&T,MEAC,Radford,2021.SB.Radford,Big South,Home,0,0,1,0,5,8
10366,10366,13,2021,2021-03-07,N.C. A&T,2021.SB.NCA&T,MEAC,Radford,2021.SB.Radford,Big South,Home,0,0,1,0,4,6
10367,10367,14,2021,2021-03-10,N.C. A&T,2021.SB.NCA&T,MEAC,Furman,2021.SB.Furman,SoCon,Home,0,0,1,0,2,10
10368,10368,15,2021,2021-03-10,N.C. A&T,2021.SB.NCA&T,MEAC,Furman,2021.SB.Furman,SoCon,Home,0,0,1,0,0,16
10369,10369,16,2021,2021-03-13,N.C. A&T,2021.SB.NCA&T,MEAC,South Carolina St.,2021.SB.SouthCarolinaSt,MEAC,Away,1,1,0,0,9,1
10370,10370,17,2021,2021-03-13,N.C. A&T,2021.SB.NCA&T,MEAC,South Carolina St.,2021.SB.SouthCarolinaSt,MEAC,Away,1,1,0,0,7,3
10371,10371,18,2021,2021-03-14,N.C. A&T,2021.SB.NCA&T,MEAC,South Carolina St.,2021.SB.SouthCarolinaSt,MEAC,Away,1,1,0,0,4,1
10372,10372,19,2021,2021-03-14,N.C. A&T,2021.SB.NCA&T,MEAC,South Carolina St.,2021.SB.SouthCarolinaSt,MEAC,Away,1,1,0,0,11,3
10373,10373,20,2021,2021-03-20,N.C. A&T,2021.SB.NCA&T,MEAC,Florida A&M,2021.SB.FloridaA&M,MEAC,Home,1,1,0,0,8,3
10374,10374,21,2021,2021-03-20,N.C. A&T,2021.SB.NCA&T,MEAC,Florida A&M,2021.SB.FloridaA&M,MEAC,Home,1,1,0,0,4,2
10375,10375,22,2021,2021-03-21,N.C. A&T,2021.SB.NCA&T,MEAC,Florida A&M,2021.SB.FloridaA&M,MEAC,Home,1,0,1,0,2,3
10376,10376,23,2021,2021-03-21,N.C. A&T,2021.SB.NCA&T,MEAC,Florida A&M,2021.SB.FloridaA&M,MEAC,Home,1,1,0,0,8,6
10377,10377,24,2021,2021-04-02,N.C. A&T,2021.SB.NCA&T,MEAC,NC State,2021.SB.NCState,ACC,Away,0,0,1,0,0,8
10378,10378,25,2021,2021-04-02,N.C. A&T,2021.SB.NCA&T,MEAC,NC State,2021.SB.NCState,ACC,Away,0,0,1,0,1,14
10379,10379,26,2021,2021-04-03,N.C. A&T,2021.SB.NCA&T,MEAC,NC State,2021.SB.NCState,ACC,Away,0,0,1,0,1,17
10380,10380,27,2021,2021-04-16,N.C. A&T,2021.SB.NCA&T,MEAC,Morgan St.,2021.SB.MorganSt,MEAC,Neutral,1,1,0,0,7,4
10381,10381,28,2021,2021-04-17,N.C. A&T,2021.SB.NCA&T,MEAC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Neutral,1,0,1,0,2,5
10382,10382,29,2021,2021-05-13,N.C. A&T,2021.SB.NCA&T,MEAC,Norfolk St.,2021.SB.NorfolkSt,MEAC,Away,1,0,1,0,3,17
10383,10383,30,2021,2021-04-17,N.C. A&T,2021.SB.NCA&T,MEAC,Coppin St.,2021.SB.CoppinSt,MEAC,Neutral,1,0,1,0,8,9
10384,10384,31,2021,2021-04-18,N.C. A&T,2021.SB.NCA&T,MEAC,Howard,2021.SB.Howard,MEAC,Neutral,1,0,1,0,2,3
10385,10385,32,2021,2021-04-18,N.C. A&T,2021.SB.NCA&T,MEAC,Delaware St.,2021.SB.DelawareSt,MEAC,Neutral,1,1,0,0,4,2
10386,10386,33,2021,2021-04-21,N.C. A&T,2021.SB.NCA&T,MEAC,UNCW,2021.SB.UNCW,CAA,Away,0,0,1,0,7,15
10387,10387,34,2021,2021-04-24,N.C. A&T,2021.SB.NCA&T,MEAC,N.C. Central,2021.SB.NCCentral,MEAC,Away,1,0,1,0,2,3
10388,10388,35,2021,2021-04-25,N.C. A&T,2021.SB.NCA&T,MEAC,N.C. Central,2021.SB.NCCentral,MEAC,Away,1,1,0,0,4,0
10389,10389,36,2021,2021-04-25,N.C. A&T,2021.SB.NCA&T,MEAC,N.C. Central,2021.SB.NCCentral,MEAC,Away,1,0,1,0,5,6
10390,10390,37,2021,2021-05-14,N.C. A&T,2021.SB.NCA&T,MEAC,N.C. Central,2021.SB.NCCentral,MEAC,Neutral,1,0,1,0,3,6
10391,10391,38,2021,2021-04-29,N.C. A&T,2021.SB.NCA&T,MEAC,Western Caro.,2021.SB.WesternCaro,SoCon,Away,0,0,1,0,0,3
10392,10392,39,2021,2021-04-29,N.C. A&T,2021.SB.NCA&T,MEAC,Western Caro.,2021.SB.WesternCaro,SoCon,Away,0,0,1,0,1,9
10393,10393,40,2021,2021-05-02,N.C. A&T,2021.SB.NCA&T,MEAC,Longwood,2021.SB.Longwood,Big South,Home,0,0,1,0,1,10
10394,10394,41,2021,2021-05-02,N.C. A&T,2021.SB.NCA&T,MEAC,Longwood,2021.SB.Longwood,Big South,Home,0,1,0,0,4,3
10395,10395,0,2021,2021-02-11,South Dakota,2021.SB.SouthDakota,Summit League,Southeastern La.,2021.SB.SoutheasternLa,Southland,Away,0,0,1,0,0,11
10396,10396,1,2021,2021-02-12,South Dakota,2021.SB.SouthDakota,Summit League,Southeastern La.,2021.SB.SoutheasternLa,Southland,Away,0,0,1,0,9,14
10397,10397,2,2021,2021-02-12,South Dakota,2021.SB.SouthDakota,Summit League,Southeastern La.,2021.SB.SoutheasternLa,Southland,Away,0,0,1,0,15,17
10398,10398,3,2021,2021-02-13,South Dakota,2021.SB.SouthDakota,Summit League,Southeastern La.,2021.SB.SoutheasternLa,Southland,Away,0,1,0,0,9,3
10399,10399,4,2021,2021-02-13,South Dakota,2021.SB.SouthDakota,Summit League,Nicholls,2021.SB.Nicholls,Southland,Neutral,0,0,1,0,1,17
10400,10400,5,2021,2021-02-14,South Dakota,2021.SB.SouthDakota,Summit League,Nicholls,2021.SB.Nicholls,Southland,Neutral,0,0,1,0,4,6
10401,10401,6,2021,2021-03-05,South Dakota,2021.SB.SouthDakota,Summit League,Central Mich.,2021.SB.CentralMich,MAC,Neutral,0,1,0,0,6,5
10402,10402,7,2021,2021-03-07,South Dakota,2021.SB.SouthDakota,Summit League,Central Mich.,2021.SB.CentralMich,MAC,Neutral,0,1,0,0,6,5
10403,10403,8,2021,2021-03-05,South Dakota,2021.SB.SouthDakota,Summit League,FGCU,2021.SB.FGCU,ASUN,Neutral,0,0,1,0,3,21
10404,10404,9,2021,2021-03-06,South Dakota,2021.SB.SouthDakota,Summit League,Stetson,2021.SB.Stetson,ASUN,Neutral,0,1,0,0,7,4
10405,10405,10,2021,2021-03-10,South Dakota,2021.SB.SouthDakota,Summit League,Stetson,2021.SB.Stetson,ASUN,Away,0,0,1,0,0,8
10406,10406,11,2021,2021-03-10,South Dakota,2021.SB.SouthDakota,Summit League,Stetson,2021.SB.Stetson,ASUN,Away,0,0,1,0,3,7
10407,10407,12,2021,2021-03-06,South Dakota,2021.SB.SouthDakota,Summit League,Toledo,2021.SB.Toledo,MAC,Neutral,0,0,1,0,0,8
10408,10408,13,2021,2021-03-07,South Dakota,2021.SB.SouthDakota,Summit League,New Mexico St.,2021.SB.NewMexicoSt,WAC,Neutral,0,0,1,0,1,2
10409,10409,14,2021,2021-03-12,South Dakota,2021.SB.SouthDakota,Summit League,Fla. Atlantic,2021.SB.FlaAtlantic,CUSA,Away,0,0,1,0,2,7
10410,10410,15,2021,2021-03-12,South Dakota,2021.SB.SouthDakota,Summit League,Fla. Atlantic,2021.SB.FlaAtlantic,CUSA,Away,0,0,1,0,1,7
10411,10411,16,2021,2021-03-13,South Dakota,2021.SB.SouthDakota,Summit League,FIU,2021.SB.FIU,CUSA,Away,0,0,1,0,7,8
10412,10412,17,2021,2021-03-13,South Dakota,2021.SB.SouthDakota,Summit League,FIU,2021.SB.FIU,CUSA,Away,0,0,1,0,2,8
10413,10413,18,2021,2021-03-14,South Dakota,2021.SB.SouthDakota,Summit League,FIU,2021.SB.FIU,CUSA,Away,0,0,1,0,1,9
10414,10414,19,2021,2021-03-19,South Dakota,2021.SB.SouthDakota,Summit League,Tulsa,2021.SB.Tulsa,AAC,Neutral,0,0,1,0,0,4
10415,10415,20,2021,2021-03-20,South Dakota,2021.SB.SouthDakota,Summit League,Tulsa,2021.SB.Tulsa,AAC,Neutral,0,0,1,0,0,1
10416,10416,21,2021,2021-03-19,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota St.,2021.SB.NorthDakotaSt,Summit League,Neutral,1,0,1,0,1,9
10417,10417,22,2021,2021-04-10,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota St.,2021.SB.NorthDakotaSt,Summit League,Away,1,0,1,0,5,6
10418,10418,23,2021,2021-04-10,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota St.,2021.SB.NorthDakotaSt,Summit League,Away,1,0,1,0,0,3
10419,10419,24,2021,2021-04-11,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota St.,2021.SB.NorthDakotaSt,Summit League,Away,1,0,1,0,1,3
10420,10420,25,2021,2021-04-11,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota St.,2021.SB.NorthDakotaSt,Summit League,Away,1,1,0,0,6,5
10421,10421,26,2021,2021-03-20,South Dakota,2021.SB.SouthDakota,Summit League,Kansas,2021.SB.Kansas,Big 12,Away,0,0,1,0,2,8
10422,10422,27,2021,2021-03-21,South Dakota,2021.SB.SouthDakota,Summit League,Kansas,2021.SB.Kansas,Big 12,Away,0,0,1,0,9,11
10423,10423,28,2021,2021-03-26,South Dakota,2021.SB.SouthDakota,Summit League,Texas,2021.SB.Texas,Big 12,Away,0,0,1,0,5,6
10424,10424,29,2021,2021-03-26,South Dakota,2021.SB.SouthDakota,Summit League,UTSA,2021.SB.UTSA,CUSA,Neutral,0,0,1,0,2,5
10425,10425,30,2021,2021-03-27,South Dakota,2021.SB.SouthDakota,Summit League,UTSA,2021.SB.UTSA,CUSA,Neutral,0,1,0,0,6,5
10426,10426,31,2021,2021-03-27,South Dakota,2021.SB.SouthDakota,Summit League,UT Arlington,2021.SB.UTArlington,Sun Belt,Neutral,0,0,1,0,0,5
10427,10427,32,2021,2021-03-28,South Dakota,2021.SB.SouthDakota,Summit League,UT Arlington,2021.SB.UTArlington,Sun Belt,Neutral,0,0,1,0,1,6
10428,10428,33,2021,2021-04-02,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota,2021.SB.NorthDakota,Summit League,Home,1,1,0,0,4,3
10429,10429,34,2021,2021-04-02,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota,2021.SB.NorthDakota,Summit League,Home,1,0,1,0,5,9
10430,10430,35,2021,2021-04-03,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota,2021.SB.NorthDakota,Summit League,Home,1,1,0,0,9,7
10431,10431,36,2021,2021-04-03,South Dakota,2021.SB.SouthDakota,Summit League,North Dakota,2021.SB.NorthDakota,Summit League,Home,1,1,0,0,1,0
10432,10432,37,2021,2021-04-17,South Dakota,2021.SB.SouthDakota,Summit League,Kansas City,2021.SB.KansasCity,Summit League,Home,1,0,1,0,2,4
10433,10433,38,2021,2021-04-17,South Dakota,2021.SB.SouthDakota,Summit League,Kansas City,2021.SB.KansasCity,Summit League,Home,1,1,0,0,6,4
10434,10434,39,2021,2021-04-18,South Dakota,2021.SB.SouthDakota,Summit League,Kansas City,2021.SB.KansasCity,Summit League,Home,1,1,0,0,5,3
10435,10435,40,2021,2021-04-18,South Dakota,2021.SB.SouthDakota,Summit League,Kansas City,2021.SB.KansasCity,Summit League,Home,1,0,1,0,7,15
10436,10436,41,2021,2021-05-12,South Dakota,2021.SB.SouthDakota,Summit League,Kansas City,2021.SB.KansasCity,Summit League,Neutral,1,0,1,0,2,10
10437,10437,42,2021,2021-04-24,South Dakota,2021.SB.SouthDakota,Summit League,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,1,1,0,0,3,1
10438,10438,43,2021,2021-04-24,South Dakota,2021.SB.SouthDakota,Summit League,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,1,0,1,0,0,10
10439,10439,44,2021,2021-04-25,South Dakota,2021.SB.SouthDakota,Summit League,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,1,0,1,0,1,9
10440,10440,45,2021,2021-04-25,South Dakota,2021.SB.SouthDakota,Summit League,South Dakota St.,2021.SB.SouthDakotaSt,Summit League,Away,1,0,1,0,2,10
10441,10441,46,2021,2021-04-28,South Dakota,2021.SB.SouthDakota,Summit League,Creighton,2021.SB.Creighton,Big East,Away,0,0,1,0,4,6
10442,10442,47,2021,2021-05-07,South Dakota,2021.SB.SouthDakota,Summit League,Omaha,2021.SB.Omaha,Summit League,Away,1,0,1,0,2,6
10443,10443,48,2021,2021-05-07,South Dakota,2021.SB.SouthDakota,Summit League,Omaha,2021.SB.Omaha,Summit League,Away,1,0,1,0,2,3
10444,10444,49,2021,2021-05-08,South Dakota,2021.SB.SouthDakota,Summit League,Omaha,2021.SB.Omaha,Summit League,Away,1,0,1,0,6,11
10445,10445,50,2021,2021-05-08,South Dakota,2021.SB.SouthDakota,Summit League,Omaha,2021.SB.Omaha,Summit League,Away,1,1,0,0,5,1
10446,10446,0,2021,2021-02-12,Cleveland St.,2021.SB.ClevelandSt,Horizon,Bowling Green,2021.SB.BowlingGreen,MAC,Home,0,0,1,0,0,3
10447,10447,1,2021,2021-02-12,Cleveland St.,2021.SB.ClevelandSt,Horizon,Bowling Green,2021.SB.BowlingGreen,MAC,Home,0,1,0,0,3,1
10448,10448,2,2021,2021-02-13,Cleveland St.,2021.SB.ClevelandSt,Horizon,Bowling Green,2021.SB.BowlingGreen,MAC,Home,0,0,1,0,0,2
