,Unnamed: 0.1,Unnamed: 0,Year,Date,Team,TeamUID,TeamConference,Opponent,OppUID,OppConference,Location,Conference,Win,Loss,Tie,RunsFor,RunsAgainst
8086,8086,41,2024,2024-05-03,UMBC,2024.SB.UMBC,America East,Bryant,2024.SB.Bryant,America East,Away,1,0,1,0,1,2
8087,8087,42,2024,2024-05-03,UMBC,2024.SB.UMBC,America East,Bryant,2024.SB.Bryant,America East,Away,1,1,0,0,7,2
8088,8088,43,2024,2024-05-04,UMBC,2024.SB.UMBC,America East,Bryant,2024.SB.Bryant,America East,Away,1,0,1,0,4,7
8089,8089,44,2024,2024-05-08,UMBC,2024.SB.UMBC,America East,Bryant,2024.SB.Bryant,America East,Away,1,0,1,0,2,6
8090,8090,0,2024,2024-02-09,Fordham,2024.SB.Fordham,Atlantic 10,North Florida,2024.SB.NorthFlorida,ASUN,Away,0,0,1,0,2,10
8091,8091,1,2024,2024-02-09,Fordham,2024.SB.Fordham,Atlantic 10,Southern Miss.,2024.SB.SouthernMiss,Sun Belt,Neutral,0,1,0,0,3,1
8092,8092,2,2024,2024-02-10,Fordham,2024.SB.Fordham,Atlantic 10,Southern Miss.,2024.SB.SouthernMiss,Sun Belt,Neutral,0,1,0,0,3,2
8093,8093,3,2024,2024-02-10,Fordham,2024.SB.Fordham,Atlantic 10,Jacksonville,2024.SB.Jacksonville,ASUN,Away,0,0,1,0,0,9
8094,8094,4,2024,2024-02-11,Fordham,2024.SB.Fordham,Atlantic 10,Ball St.,2024.SB.BallSt,MAC,Neutral,0,0,1,0,8,10
8095,8095,5,2024,2024-02-16,Fordham,2024.SB.Fordham,Atlantic 10,Santa Clara,2024.SB.SantaClara,WCC,Away,0,1,0,0,3,1
8096,8096,6,2024,2024-02-16,Fordham,2024.SB.Fordham,Atlantic 10,Nevada,2024.SB.Nevada,Mountain West,Neutral,0,0,1,0,1,6
8097,8097,7,2024,2024-02-17,Fordham,2024.SB.Fordham,Atlantic 10,Nevada,2024.SB.Nevada,Mountain West,Neutral,0,0,1,0,7,13
8098,8098,8,2024,2024-02-17,Fordham,2024.SB.Fordham,Atlantic 10,San Jose St.,2024.SB.SanJoseSt,Mountain West,Away,0,0,1,0,4,5
8099,8099,9,2024,2024-02-18,Fordham,2024.SB.Fordham,Atlantic 10,Portland St.,2024.SB.PortlandSt,Big Sky,Neutral,0,1,0,0,6,5
8100,8100,10,2024,2024-02-25,Fordham,2024.SB.Fordham,Atlantic 10,Sacred Heart,2024.SB.SacredHeart,NEC,Away,0,0,1,0,1,7
8101,8101,11,2024,2024-03-01,Fordham,2024.SB.Fordham,Atlantic 10,Minnesota,2024.SB.Minnesota,Big Ten,Neutral,0,0,1,0,2,10
8102,8102,12,2024,2024-03-02,Fordham,2024.SB.Fordham,Atlantic 10,Minnesota,2024.SB.Minnesota,Big Ten,Neutral,0,0,1,0,4,10
8103,8103,13,2024,2024-03-09,Fordham,2024.SB.Fordham,Atlantic 10,Minnesota,2024.SB.Minnesota,Big Ten,Neutral,0,0,1,0,2,4
8104,8104,14,2024,2024-03-02,Fordham,2024.SB.Fordham,Atlantic 10,UNCW,2024.SB.UNCW,CAA,Neutral,0,0,1,0,0,2
8105,8105,15,2024,2024-03-03,Fordham,2024.SB.Fordham,Atlantic 10,Kentucky,2024.SB.Kentucky,SEC,Neutral,0,1,0,0,10,8
8106,8106,16,2024,2024-03-06,Fordham,2024.SB.Fordham,Atlantic 10,Campbell,2024.SB.Campbell,CAA,Home,0,0,0,1,6,6
8107,8107,17,2024,2024-03-08,Fordham,2024.SB.Fordham,Atlantic 10,Mercer,2024.SB.Mercer,SoCon,Neutral,0,1,0,0,3,1
8108,8108,18,2024,2024-03-08,Fordham,2024.SB.Fordham,Atlantic 10,Longwood,2024.SB.Longwood,Big South,Neutral,0,0,1,0,2,3
8109,8109,19,2024,2024-03-10,Fordham,2024.SB.Fordham,Atlantic 10,Longwood,2024.SB.Longwood,Big South,Neutral,0,1,0,0,7,3
8110,8110,20,2024,2024-03-10,Fordham,2024.SB.Fordham,Atlantic 10,Clemson,2024.SB.Clemson,ACC,Away,0,0,1,0,0,12
8111,8111,21,2024,2024-03-13,Fordham,2024.SB.Fordham,Atlantic 10,FDU,2024.SB.FDU,NEC,Home,0,0,1,0,1,3
8112,8112,22,2024,2024-03-13,Fordham,2024.SB.Fordham,Atlantic 10,FDU,2024.SB.FDU,NEC,Home,0,1,0,0,10,0
8113,8113,23,2024,2024-03-16,Fordham,2024.SB.Fordham,Atlantic 10,Rhode Island,2024.SB.RhodeIsland,Atlantic 10,Home,1,1,0,0,3,0
8114,8114,24,2024,2024-03-16,Fordham,2024.SB.Fordham,Atlantic 10,Rhode Island,2024.SB.RhodeIsland,Atlantic 10,Home,1,0,1,0,3,4
8115,8115,25,2024,2024-03-17,Fordham,2024.SB.Fordham,Atlantic 10,Rhode Island,2024.SB.RhodeIsland,Atlantic 10,Home,1,1,0,0,6,0
8116,8116,26,2024,2024-03-20,Fordham,2024.SB.Fordham,Atlantic 10,Iona,2024.SB.Iona,MAAC,Home,0,1,0,0,9,5
8117,8117,27,2024,2024-03-22,Fordham,2024.SB.Fordham,Atlantic 10,Massachusetts,2024.SB.Massachusetts,Atlantic 10,Away,1,0,1,0,10,13
8118,8118,28,2024,2024-03-22,Fordham,2024.SB.Fordham,Atlantic 10,Massachusetts,2024.SB.Massachusetts,Atlantic 10,Away,1,0,1,0,6,7
8119,8119,29,2024,2024-03-24,Fordham,2024.SB.Fordham,Atlantic 10,Massachusetts,2024.SB.Massachusetts,Atlantic 10,Away,1,1,0,0,12,4
8120,8120,30,2024,2024-05-08,Fordham,2024.SB.Fordham,Atlantic 10,Massachusetts,2024.SB.Massachusetts,Atlantic 10,Neutral,1,0,1,0,4,8
8121,8121,31,2024,2024-03-26,Fordham,2024.SB.Fordham,Atlantic 10,Missouri,2024.SB.Missouri,SEC,Neutral,0,0,1,0,0,20
8122,8122,32,2024,2024-03-29,Fordham,2024.SB.Fordham,Atlantic 10,George Mason,2024.SB.GeorgeMason,Atlantic 10,Away,1,0,1,0,0,2
8123,8123,33,2024,2024-03-29,Fordham,2024.SB.Fordham,Atlantic 10,George Mason,2024.SB.GeorgeMason,Atlantic 10,Away,1,1,0,0,10,1
8124,8124,34,2024,2024-03-30,Fordham,2024.SB.Fordham,Atlantic 10,George Mason,2024.SB.GeorgeMason,Atlantic 10,Away,1,1,0,0,3,1
8125,8125,35,2024,2024-04-06,Fordham,2024.SB.Fordham,Atlantic 10,George Washington,2024.SB.GeorgeWashington,Atlantic 10,Home,1,1,0,0,3,2
8126,8126,36,2024,2024-04-06,Fordham,2024.SB.Fordham,Atlantic 10,George Washington,2024.SB.GeorgeWashington,Atlantic 10,Home,1,1,0,0,2,0
8127,8127,37,2024,2024-04-07,Fordham,2024.SB.Fordham,Atlantic 10,George Washington,2024.SB.GeorgeWashington,Atlantic 10,Home,1,1,0,0,11,2
8128,8128,38,2024,2024-04-10,Fordham,2024.SB.Fordham,Atlantic 10,Army West Point,2024.SB.ArmyWestPoint,Patriot,Away,0,1,0,0,8,1
8129,8129,39,2024,2024-04-13,Fordham,2024.SB.Fordham,Atlantic 10,Dayton,2024.SB.Dayton,Atlantic 10,Home,1,1,0,0,6,0
8130,8130,40,2024,2024-04-13,Fordham,2024.SB.Fordham,Atlantic 10,Dayton,2024.SB.Dayton,Atlantic 10,Home,1,0,1,0,0,2
8131,8131,41,2024,2024-04-14,Fordham,2024.SB.Fordham,Atlantic 10,Dayton,2024.SB.Dayton,Atlantic 10,Home,1,0,1,0,0,5
8132,8132,42,2024,2024-04-17,Fordham,2024.SB.Fordham,Atlantic 10,Saint Joseph's,2024.SB.SaintJoseph's,Atlantic 10,Home,1,1,0,0,7,3
8133,8133,43,2024,2024-04-17,Fordham,2024.SB.Fordham,Atlantic 10,Saint Joseph's,2024.SB.SaintJoseph's,Atlantic 10,Home,1,1,0,0,6,5
8134,8134,44,2024,2024-05-08,Fordham,2024.SB.Fordham,Atlantic 10,Saint Joseph's,2024.SB.SaintJoseph's,Atlantic 10,Neutral,1,0,1,0,1,4
8135,8135,45,2024,2024-04-20,Fordham,2024.SB.Fordham,Atlantic 10,St. Bonaventure,2024.SB.StBonaventure,Atlantic 10,Away,1,1,0,0,8,6
8136,8136,46,2024,2024-04-20,Fordham,2024.SB.Fordham,Atlantic 10,St. Bonaventure,2024.SB.StBonaventure,Atlantic 10,Away,1,0,1,0,3,4
8137,8137,47,2024,2024-04-21,Fordham,2024.SB.Fordham,Atlantic 10,St. Bonaventure,2024.SB.StBonaventure,Atlantic 10,Away,1,1,0,0,17,1
8138,8138,48,2024,2024-04-24,Fordham,2024.SB.Fordham,Atlantic 10,Hofstra,2024.SB.Hofstra,CAA,Away,0,0,1,0,6,7
8139,8139,49,2024,2024-04-27,Fordham,2024.SB.Fordham,Atlantic 10,Saint Louis,2024.SB.SaintLouis,Atlantic 10,Home,1,1,0,0,3,2
8140,8140,50,2024,2024-04-27,Fordham,2024.SB.Fordham,Atlantic 10,Saint Louis,2024.SB.SaintLouis,Atlantic 10,Home,1,0,1,0,3,4
8141,8141,51,2024,2024-04-28,Fordham,2024.SB.Fordham,Atlantic 10,Saint Louis,2024.SB.SaintLouis,Atlantic 10,Home,1,0,1,0,3,12
8142,8142,52,2024,2024-05-04,Fordham,2024.SB.Fordham,Atlantic 10,Loyola Chicago,2024.SB.LoyolaChicago,Atlantic 10,Away,1,0,1,0,2,4
8143,8143,53,2024,2024-05-04,Fordham,2024.SB.Fordham,Atlantic 10,Loyola Chicago,2024.SB.LoyolaChicago,Atlantic 10,Away,1,1,0,0,5,1
8144,8144,54,2024,2024-05-05,Fordham,2024.SB.Fordham,Atlantic 10,Loyola Chicago,2024.SB.LoyolaChicago,Atlantic 10,Away,1,0,1,0,1,2
8145,8145,0,2024,2024-02-08,Charleston So.,2024.SB.CharlestonSo,Big South,East Carolina,2024.SB.EastCarolina,AAC,Home,0,0,1,0,1,11
8146,8146,1,2024,2024-02-10,Charleston So.,2024.SB.CharlestonSo,Big South,Siena,2024.SB.Siena,MAAC,Home,0,0,1,0,2,4
8147,8147,2,2024,2024-02-16,Charleston So.,2024.SB.CharlestonSo,Big South,St. John's (NY),2024.SB.StJohn's-NY,Big East,Home,0,0,1,0,2,4
8148,8148,3,2024,2024-02-17,Charleston So.,2024.SB.CharlestonSo,Big South,St. John's (NY),2024.SB.StJohn's-NY,Big East,Neutral,0,1,0,0,5,1
8149,8149,4,2024,2024-02-16,Charleston So.,2024.SB.CharlestonSo,Big South,UMass Lowell,2024.SB.UMassLowell,America East,Home,0,1,0,0,6,5
8150,8150,5,2024,2024-02-17,Charleston So.,2024.SB.CharlestonSo,Big South,UMass Lowell,2024.SB.UMassLowell,America East,Home,0,1,0,0,2,0
8151,8151,6,2024,2024-02-23,Charleston So.,2024.SB.CharlestonSo,Big South,Florida St.,2024.SB.FloridaSt,ACC,Away,0,0,1,0,2,9
8152,8152,7,2024,2024-02-23,Charleston So.,2024.SB.CharlestonSo,Big South,Florida St.,2024.SB.FloridaSt,ACC,Away,0,0,1,0,1,9
8153,8153,8,2024,2024-02-24,Charleston So.,2024.SB.CharlestonSo,Big South,FIU,2024.SB.FIU,CUSA,Neutral,0,0,1,0,1,6
8154,8154,9,2024,2024-02-24,Charleston So.,2024.SB.CharlestonSo,Big South,FIU,2024.SB.FIU,CUSA,Neutral,0,0,1,0,1,9
8155,8155,10,2024,2024-02-25,Charleston So.,2024.SB.CharlestonSo,Big South,Nicholls,2024.SB.Nicholls,Southland,Neutral,0,0,1,0,1,2
8156,8156,11,2024,2024-03-02,Charleston So.,2024.SB.CharlestonSo,Big South,Northern Ky.,2024.SB.NorthernKy,Horizon,Home,0,0,1,0,0,1
8157,8157,12,2024,2024-03-03,Charleston So.,2024.SB.CharlestonSo,Big South,Northern Ky.,2024.SB.NorthernKy,Horizon,Home,0,1,0,0,3,0
8158,8158,13,2024,2024-03-04,Charleston So.,2024.SB.CharlestonSo,Big South,Northern Ky.,2024.SB.NorthernKy,Horizon,Home,0,1,0,0,2,1
8159,8159,14,2024,2024-03-07,Charleston So.,2024.SB.CharlestonSo,Big South,UMBC,2024.SB.UMBC,America East,Neutral,0,1,0,0,6,1
8160,8160,15,2024,2024-03-07,Charleston So.,2024.SB.CharlestonSo,Big South,Merrimack,2024.SB.Merrimack,NEC,Neutral,0,1,0,0,2,0
8161,8161,16,2024,2024-03-08,Charleston So.,2024.SB.CharlestonSo,Big South,Massachusetts,2024.SB.Massachusetts,Atlantic 10,Neutral,0,1,0,0,3,2
8162,8162,17,2024,2024-03-08,Charleston So.,2024.SB.CharlestonSo,Big South,UNC Greensboro,2024.SB.UNCGreensboro,SoCon,Away,0,0,1,0,2,4
8163,8163,18,2024,2024-03-15,Charleston So.,2024.SB.CharlestonSo,Big South,Wofford,2024.SB.Wofford,SoCon,Home,0,0,1,0,3,4
8164,8164,19,2024,2024-03-16,Charleston So.,2024.SB.CharlestonSo,Big South,Wofford,2024.SB.Wofford,SoCon,Home,0,1,0,0,4,3
8165,8165,20,2024,2024-03-16,Charleston So.,2024.SB.CharlestonSo,Big South,Wofford,2024.SB.Wofford,SoCon,Home,0,1,0,0,2,1
8166,8166,21,2024,2024-03-19,Charleston So.,2024.SB.CharlestonSo,Big South,Georgia Tech,2024.SB.GeorgiaTech,ACC,Home,0,0,1,0,3,4
8167,8167,22,2024,2024-03-24,Charleston So.,2024.SB.CharlestonSo,Big South,USC Upstate,2024.SB.USCUpstate,Big South,Home,1,1,0,0,1,0
8168,8168,23,2024,2024-03-24,Charleston So.,2024.SB.CharlestonSo,Big South,USC Upstate,2024.SB.USCUpstate,Big South,Home,1,0,1,0,5,9
8169,8169,24,2024,2024-03-25,Charleston So.,2024.SB.CharlestonSo,Big South,USC Upstate,2024.SB.USCUpstate,Big South,Home,1,0,1,0,1,5
8170,8170,25,2024,2024-05-09,Charleston So.,2024.SB.CharlestonSo,Big South,USC Upstate,2024.SB.USCUpstate,Big South,Away,1,0,1,0,3,6
8171,8171,26,2024,2024-03-27,Charleston So.,2024.SB.CharlestonSo,Big South,South Carolina,2024.SB.SouthCarolina,SEC,Away,0,0,1,0,0,6
8172,8172,27,2024,2024-03-29,Charleston So.,2024.SB.CharlestonSo,Big South,Gardner-Webb,2024.SB.Gardner-Webb,Big South,Away,1,1,0,0,1,0
8173,8173,28,2024,2024-03-29,Charleston So.,2024.SB.CharlestonSo,Big South,Gardner-Webb,2024.SB.Gardner-Webb,Big South,Away,1,1,0,0,3,0
8174,8174,29,2024,2024-03-30,Charleston So.,2024.SB.CharlestonSo,Big South,Gardner-Webb,2024.SB.Gardner-Webb,Big South,Away,1,0,1,0,1,6
8175,8175,30,2024,2024-04-05,Charleston So.,2024.SB.CharlestonSo,Big South,Presbyterian,2024.SB.Presbyterian,Big South,Away,1,0,1,0,3,4
8176,8176,31,2024,2024-04-06,Charleston So.,2024.SB.CharlestonSo,Big South,Presbyterian,2024.SB.Presbyterian,Big South,Away,1,1,0,0,6,3
8177,8177,32,2024,2024-04-06,Charleston So.,2024.SB.CharlestonSo,Big South,Presbyterian,2024.SB.Presbyterian,Big South,Away,1,1,0,0,4,1
8178,8178,33,2024,2024-04-10,Charleston So.,2024.SB.CharlestonSo,Big South,Coastal Carolina,2024.SB.CoastalCarolina,Sun Belt,Away,0,0,1,0,0,10
8179,8179,34,2024,2024-04-10,Charleston So.,2024.SB.CharlestonSo,Big South,Coastal Carolina,2024.SB.CoastalCarolina,Sun Belt,Away,0,0,1,0,0,7
8180,8180,35,2024,2024-04-13,Charleston So.,2024.SB.CharlestonSo,Big South,Radford,2024.SB.Radford,Big South,Home,1,1,0,0,3,0
8181,8181,36,2024,2024-04-13,Charleston So.,2024.SB.CharlestonSo,Big South,Radford,2024.SB.Radford,Big South,Home,1,0,1,0,1,6
8182,8182,37,2024,2024-04-14,Charleston So.,2024.SB.CharlestonSo,Big South,Radford,2024.SB.Radford,Big South,Home,1,1,0,0,5,0
8183,8183,38,2024,2024-04-16,Charleston So.,2024.SB.CharlestonSo,Big South,Col. of Charleston,2024.SB.ColofCharleston,CAA,Home,0,1,0,0,5,0
8184,8184,39,2024,2024-04-19,Charleston So.,2024.SB.CharlestonSo,Big South,Winthrop,2024.SB.Winthrop,Big South,Away,1,1,0,0,2,1
8185,8185,40,2024,2024-04-20,Charleston So.,2024.SB.CharlestonSo,Big South,Winthrop,2024.SB.Winthrop,Big South,Away,1,0,1,0,1,9
8186,8186,41,2024,2024-05-02,Charleston So.,2024.SB.CharlestonSo,Big South,Winthrop,2024.SB.Winthrop,Big South,Away,1,0,1,0,0,7
8187,8187,42,2024,2024-04-27,Charleston So.,2024.SB.CharlestonSo,Big South,Longwood,2024.SB.Longwood,Big South,Home,1,0,1,0,0,1
8188,8188,43,2024,2024-04-27,Charleston So.,2024.SB.CharlestonSo,Big South,Longwood,2024.SB.Longwood,Big South,Home,1,1,0,0,6,5
8189,8189,44,2024,2024-04-28,Charleston So.,2024.SB.CharlestonSo,Big South,Longwood,2024.SB.Longwood,Big South,Home,1,0,1,0,3,8
8190,8190,45,2024,2024-05-10,Charleston So.,2024.SB.CharlestonSo,Big South,Longwood,2024.SB.Longwood,Big South,Neutral,1,0,1,0,5,7
8191,8191,0,2024,2024-02-09,Houston Christian,2024.SB.HoustonChristian,Southland,Purdue Fort Wayne,2024.SB.PurdueFortWayne,Horizon,Away,0,1,0,0,11,6
8192,8192,1,2024,2024-02-10,Houston Christian,2024.SB.HoustonChristian,Southland,Western Caro.,2024.SB.WesternCaro,SoCon,Neutral,0,0,1,0,5,6
8193,8193,2,2024,2024-02-10,Houston Christian,2024.SB.HoustonChristian,Southland,Alabama St.,2024.SB.AlabamaSt,SWAC,Away,0,1,0,0,4,3
8194,8194,3,2024,2024-02-16,Houston Christian,2024.SB.HoustonChristian,Southland,Marist,2024.SB.Marist,MAAC,Neutral,0,1,0,0,8,2
8195,8195,4,2024,2024-02-17,Houston Christian,2024.SB.HoustonChristian,Southland,Marist,2024.SB.Marist,MAAC,Neutral,0,0,1,0,3,6
8196,8196,5,2024,2024-02-16,Houston Christian,2024.SB.HoustonChristian,Southland,Abilene Christian,2024.SB.AbileneChristian,WAC,Away,0,0,1,0,1,7
8197,8197,6,2024,2024-02-18,Houston Christian,2024.SB.HoustonChristian,Southland,Abilene Christian,2024.SB.AbileneChristian,WAC,Away,0,0,1,0,6,10
8198,8198,7,2024,2024-02-17,Houston Christian,2024.SB.HoustonChristian,Southland,New Mexico,2024.SB.NewMexico,Mountain West,Neutral,0,1,0,0,3,1
8199,8199,8,2024,2024-02-21,Houston Christian,2024.SB.HoustonChristian,Southland,Texas,2024.SB.Texas,Big 12,Away,0,0,1,0,1,14
8200,8200,9,2024,2024-02-22,Houston Christian,2024.SB.HoustonChristian,Southland,North Dakota,2024.SB.NorthDakota,Summit League,Home,0,1,0,0,3,2
8201,8201,10,2024,2024-02-24,Houston Christian,2024.SB.HoustonChristian,Southland,Prairie View,2024.SB.PrairieView,SWAC,Home,0,1,0,0,6,0
8202,8202,11,2024,2024-02-24,Houston Christian,2024.SB.HoustonChristian,Southland,Kansas City,2024.SB.KansasCity,Summit League,Home,0,0,1,0,3,13
8203,8203,12,2024,2024-02-25,Houston Christian,2024.SB.HoustonChristian,Southland,Kansas City,2024.SB.KansasCity,Summit League,Home,0,1,0,0,2,1
8204,8204,13,2024,2024-02-27,Houston Christian,2024.SB.HoustonChristian,Southland,Texas Southern,2024.SB.TexasSouthern,SWAC,Home,0,1,0,0,6,3
8205,8205,14,2024,2024-03-01,Houston Christian,2024.SB.HoustonChristian,Southland,SFA,2024.SB.SFA,WAC,Away,0,1,0,0,2,0
8206,8206,15,2024,2024-03-01,Houston Christian,2024.SB.HoustonChristian,Southland,SFA,2024.SB.SFA,WAC,Away,0,1,0,0,1,0
8207,8207,16,2024,2024-03-02,Houston Christian,2024.SB.HoustonChristian,Southland,SFA,2024.SB.SFA,WAC,Away,0,1,0,0,2,0
8208,8208,17,2024,2024-03-05,Houston Christian,2024.SB.HoustonChristian,Southland,Penn,2024.SB.Penn,Ivy League,Home,0,1,0,0,11,7
8209,8209,18,2024,2024-03-05,Houston Christian,2024.SB.HoustonChristian,Southland,Penn,2024.SB.Penn,Ivy League,Home,0,1,0,0,8,3
8210,8210,19,2024,2024-03-09,Houston Christian,2024.SB.HoustonChristian,Southland,Lamar University,2024.SB.LamarUniversity,Southland,Home,1,0,1,0,1,2
8211,8211,20,2024,2024-03-09,Houston Christian,2024.SB.HoustonChristian,Southland,Lamar University,2024.SB.LamarUniversity,Southland,Home,1,0,1,0,3,9
8212,8212,21,2024,2024-03-10,Houston Christian,2024.SB.HoustonChristian,Southland,Lamar University,2024.SB.LamarUniversity,Southland,Home,1,0,1,0,3,4
8213,8213,22,2024,2024-03-12,Houston Christian,2024.SB.HoustonChristian,Southland,UT Arlington,2024.SB.UTArlington,WAC,Home,0,0,1,0,1,8
8214,8214,23,2024,2024-03-19,Houston Christian,2024.SB.HoustonChristian,Southland,Baylor,2024.SB.Baylor,Big 12,Away,0,0,1,0,4,14
8215,8215,24,2024,2024-03-22,Houston Christian,2024.SB.HoustonChristian,Southland,Southeastern La.,2024.SB.SoutheasternLa,Southland,Away,1,0,1,0,1,9
8216,8216,25,2024,2024-03-22,Houston Christian,2024.SB.HoustonChristian,Southland,Southeastern La.,2024.SB.SoutheasternLa,Southland,Away,1,1,0,0,3,2
8217,8217,26,2024,2024-03-23,Houston Christian,2024.SB.HoustonChristian,Southland,Southeastern La.,2024.SB.SoutheasternLa,Southland,Away,1,0,1,0,0,4
8218,8218,27,2024,2024-03-28,Houston Christian,2024.SB.HoustonChristian,Southland,A&M-Corpus Christi,2024.SB.A&M-CorpusChristi,Southland,Home,1,0,1,0,0,7
8219,8219,28,2024,2024-03-28,Houston Christian,2024.SB.HoustonChristian,Southland,A&M-Corpus Christi,2024.SB.A&M-CorpusChristi,Southland,Home,1,1,0,0,3,0
8220,8220,29,2024,2024-03-29,Houston Christian,2024.SB.HoustonChristian,Southland,A&M-Corpus Christi,2024.SB.A&M-CorpusChristi,Southland,Home,1,0,1,0,2,3
8221,8221,30,2024,2024-05-07,Houston Christian,2024.SB.HoustonChristian,Southland,A&M-Corpus Christi,2024.SB.A&M-CorpusChristi,Southland,Neutral,1,1,0,0,7,2
8222,8222,31,2024,2024-04-02,Houston Christian,2024.SB.HoustonChristian,Southland,Houston,2024.SB.Houston,Big 12,Away,0,0,1,0,10,12
8223,8223,32,2024,2024-04-05,Houston Christian,2024.SB.HoustonChristian,Southland,UIW,2024.SB.UIW,Southland,Away,1,0,1,0,1,9
8224,8224,33,2024,2024-04-06,Houston Christian,2024.SB.HoustonChristian,Southland,UIW,2024.SB.UIW,Southland,Away,1,0,1,0,0,12
8225,8225,34,2024,2024-04-06,Houston Christian,2024.SB.HoustonChristian,Southland,UIW,2024.SB.UIW,Southland,Away,1,0,1,0,1,4
8226,8226,35,2024,2024-04-12,Houston Christian,2024.SB.HoustonChristian,Southland,Nicholls,2024.SB.Nicholls,Southland,Home,1,1,0,0,4,0
8227,8227,36,2024,2024-04-12,Houston Christian,2024.SB.HoustonChristian,Southland,Nicholls,2024.SB.Nicholls,Southland,Home,1,0,1,0,1,7
8228,8228,37,2024,2024-04-13,Houston Christian,2024.SB.HoustonChristian,Southland,Nicholls,2024.SB.Nicholls,Southland,Home,1,1,0,0,5,1
8229,8229,38,2024,2024-05-07,Houston Christian,2024.SB.HoustonChristian,Southland,Nicholls,2024.SB.Nicholls,Southland,Neutral,1,0,1,0,4,5
8230,8230,39,2024,2024-04-16,Houston Christian,2024.SB.HoustonChristian,Southland,Sam Houston,2024.SB.SamHouston,CUSA,Home,0,0,1,0,0,3
8231,8231,40,2024,2024-04-19,Houston Christian,2024.SB.HoustonChristian,Southland,McNeese,2024.SB.McNeese,Southland,Away,1,0,1,0,0,8
8232,8232,41,2024,2024-04-20,Houston Christian,2024.SB.HoustonChristian,Southland,McNeese,2024.SB.McNeese,Southland,Away,1,0,1,0,3,6
8233,8233,42,2024,2024-04-20,Houston Christian,2024.SB.HoustonChristian,Southland,McNeese,2024.SB.McNeese,Southland,Away,1,0,1,0,4,5
8234,8234,43,2024,2024-05-08,Houston Christian,2024.SB.HoustonChristian,Southland,McNeese,2024.SB.McNeese,Southland,Neutral,1,0,1,0,6,8
8235,8235,44,2024,2024-04-26,Houston Christian,2024.SB.HoustonChristian,Southland,Northwestern St.,2024.SB.NorthwesternSt,Southland,Home,1,1,0,0,6,2
8236,8236,45,2024,2024-04-26,Houston Christian,2024.SB.HoustonChristian,Southland,Northwestern St.,2024.SB.NorthwesternSt,Southland,Home,1,1,0,0,2,0
8237,8237,46,2024,2024-04-27,Houston Christian,2024.SB.HoustonChristian,Southland,Northwestern St.,2024.SB.NorthwesternSt,Southland,Home,1,1,0,0,2,0
8238,8238,0,2024,2024-02-09,Cleveland St.,2024.SB.ClevelandSt,Horizon,East Carolina,2024.SB.EastCarolina,AAC,Neutral,0,0,1,0,0,13
8239,8239,1,2024,2024-02-11,Cleveland St.,2024.SB.ClevelandSt,Horizon,East Carolina,2024.SB.EastCarolina,AAC,Neutral,0,0,1,0,2,6
8240,8240,2,2024,2024-02-09,Cleveland St.,2024.SB.ClevelandSt,Horizon,Col. of Charleston,2024.SB.ColofCharleston,CAA,Away,0,1,0,0,2,1
8241,8241,3,2024,2024-02-10,Cleveland St.,2024.SB.ClevelandSt,Horizon,Col. of Charleston,2024.SB.ColofCharleston,CAA,Away,0,0,1,0,3,11
8242,8242,4,2024,2024-02-10,Cleveland St.,2024.SB.ClevelandSt,Horizon,Saint Joseph's,2024.SB.SaintJoseph's,Atlantic 10,Neutral,0,1,0,0,8,4
8243,8243,5,2024,2024-02-23,Cleveland St.,2024.SB.ClevelandSt,Horizon,App State,2024.SB.AppState,Sun Belt,Neutral,0,0,1,0,2,4
8244,8244,6,2024,2024-02-25,Cleveland St.,2024.SB.ClevelandSt,Horizon,App State,2024.SB.AppState,Sun Belt,Neutral,0,0,1,0,1,8
8245,8245,7,2024,2024-02-24,Cleveland St.,2024.SB.ClevelandSt,Horizon,NC State,2024.SB.NCState,ACC,Away,0,0,1,0,1,10
8246,8246,8,2024,2024-02-25,Cleveland St.,2024.SB.ClevelandSt,Horizon,Iona,2024.SB.Iona,MAAC,Neutral,0,1,0,0,3,1
8247,8247,9,2024,2024-03-07,Cleveland St.,2024.SB.ClevelandSt,Horizon,UConn,2024.SB.UConn,Big East,Neutral,0,0,1,0,2,4
8248,8248,10,2024,2024-03-09,Cleveland St.,2024.SB.ClevelandSt,Horizon,UConn,2024.SB.UConn,Big East,Neutral,0,0,1,0,0,6
8249,8249,11,2024,2024-03-10,Cleveland St.,2024.SB.ClevelandSt,Horizon,UConn,2024.SB.UConn,Big East,Neutral,0,0,1,0,3,8
8250,8250,12,2024,2024-03-07,Cleveland St.,2024.SB.ClevelandSt,Horizon,New Mexico,2024.SB.NewMexico,Mountain West,Neutral,0,1,0,0,3,1
8251,8251,13,2024,2024-03-09,Cleveland St.,2024.SB.ClevelandSt,Horizon,Hawaii,2024.SB.Hawaii,Big West,Away,0,0,1,0,0,13
8252,8252,14,2024,2024-03-10,Cleveland St.,2024.SB.ClevelandSt,Horizon,Hawaii,2024.SB.Hawaii,Big West,Away,0,0,1,0,1,6
8253,8253,15,2024,2024-03-15,Cleveland St.,2024.SB.ClevelandSt,Horizon,IU Indy,2024.SB.IUIndy,Horizon,Away,1,0,1,0,0,7
8254,8254,16,2024,2024-03-16,Cleveland St.,2024.SB.ClevelandSt,Horizon,IU Indy,2024.SB.IUIndy,Horizon,Away,1,1,0,0,12,7
